review_id,order_item_id,product_id,rating,review_text,review_date,helpful_votes,verified_purchase
REV_12062,12062,PROD_0489,4,Pick no although feeling per station lead.,2025-03-02,47,False
REV_08123,8123,PROD_0339,4,Brother although later prevent allow can. Wear ok growth card evidence. Reflect way same record positive dog.,2025-04-06,4,True
REV_14316,14316,PROD_0018,5,Pick she street several.,2025-10-08,26,True
REV_11821,11821,PROD_0182,4,Job them few.,2025-10-14,8,False
REV_08374,8374,PROD_0394,3,Alone establish mean. Memory manager million she sure question.,2025-01-14,32,True
REV_01036,1036,PROD_0357,1,Sell present carry subject once.,2025-08-20,1,False
REV_14618,14618,PROD_0462,4,Agent prove away soldier certainly. Service language such pick phone indicate trouble. Late couple natural walk challenge.,2025-10-05,14,True
REV_01745,1745,PROD_0292,2,Scene natural effort care lawyer. Same across task computer.,2025-04-05,8,False
REV_04897,4897,PROD_0119,5,Service once her cup tell level. Student late scene board next day Democrat.,2025-11-13,37,False
REV_10476,10476,PROD_0266,2,New instead role style section church. Air quite watch imagine security place so. Capital center Mrs during unit film animal.,2025-03-15,15,True
REV_04011,4011,PROD_0049,5,Same type window manager real table.,2025-06-16,35,False
REV_03920,3920,PROD_0145,1,Despite growth page.,2025-09-06,4,False
REV_01587,1587,PROD_0271,1,Cold conference he result skin.,2025-08-11,3,True
REV_08901,8901,PROD_0454,5,Tell season full modern her. Church nor only. Go sense others thank specific fall. Room around administration oil offer.,2025-03-29,6,True
REV_04666,4666,PROD_0174,4,Join experience lawyer three million shoulder.,2025-09-25,16,False
REV_09605,9605,PROD_0097,5,Practice final current. Even kitchen need live.,2025-04-10,36,False
REV_06551,6551,PROD_0185,3,Stock another success. Help travel unit. Down person ten pay ready quite.,2025-07-04,35,True
REV_00287,287,PROD_0388,4,Together need rock senior plan.,2025-05-25,17,True
REV_13776,13776,PROD_0182,4,Magazine evidence choose over.,2025-07-19,34,False
REV_13464,13464,PROD_0182,3,Cultural American say fight wear.,2025-07-20,29,True
REV_14750,14750,PROD_0350,4,After million defense put.,2025-01-16,31,True
REV_10950,10950,PROD_0381,5,Step let cost at.,2025-02-09,16,False
REV_13325,13325,PROD_0300,3,Trade here machine whatever travel green. Choice must field hour movement.,2025-03-03,2,False
REV_14439,14439,PROD_0440,3,Radio article resource improve build.,2025-02-25,14,True
REV_01624,1624,PROD_0478,5,What help than discuss marriage present.,2024-11-22,3,False
REV_13414,13414,PROD_0014,3,Tough picture lead this.,2025-05-31,37,False
REV_00352,352,PROD_0044,3,Career agency discover sell early as tonight.,2025-06-23,6,False
REV_14354,14354,PROD_0014,1,Very design successful determine past radio.,2025-02-04,8,True
REV_03617,3617,PROD_0438,5,Most letter eat community machine audience lawyer.,2025-04-20,26,False
REV_00567,567,PROD_0462,4,Education anyone remain song share.,2025-05-31,27,True
REV_00915,915,PROD_0247,5,Produce almost enter show husband market. Send visit history.,2025-08-22,1,False
REV_04550,4550,PROD_0330,4,International rather financial dog finish forward. Sign clear television good term not have.,2025-05-25,23,False
REV_05782,5782,PROD_0259,5,Reveal police city still. Professional claim one miss daughter sign image.,2025-08-31,21,False
REV_02958,2958,PROD_0024,4,See turn trial to turn benefit movement. Wall wide left break. Direction inside speak cost seat effort black.,2025-09-11,13,False
REV_09225,9225,PROD_0253,4,Contain early system feeling be generation sell.,2025-03-23,37,True
REV_07835,7835,PROD_0347,5,Town since can usually particularly among. South from woman.,2025-01-22,31,False
REV_11002,11002,PROD_0271,3,Tend seat realize enjoy open mouth.,2025-10-13,36,True
REV_13959,13959,PROD_0437,5,Red wear enough identify yard evidence read. Until name those nearly rock.,2024-12-26,9,True
REV_07744,7744,PROD_0428,5,My treat find last stop officer admit body. Son type often wait scientist house in. Person drop social radio guy age on.,2025-07-27,46,False
REV_01580,1580,PROD_0028,5,Memory cause response little.,2025-10-26,37,True
REV_13888,13888,PROD_0144,1,Carry place hot eight try.,2024-11-25,27,False
REV_01399,1399,PROD_0129,4,Mouth full might buy do crime. Industry discussion laugh scientist.,2025-01-21,11,False
REV_01531,1531,PROD_0499,5,Wind everything your organization something relate identify young.,2025-10-07,10,True
REV_13881,13881,PROD_0063,2,Lead pick modern remain toward ask myself pretty. Despite himself almost. Action its month recently begin cost player.,2025-08-23,37,True
REV_07794,7794,PROD_0315,2,Mission enough better whatever score. Itself visit pressure agency. Bad writer class blood special provide occur.,2025-04-16,26,True
REV_05351,5351,PROD_0304,3,Onto over improve should. That head break.,2025-07-28,12,True
REV_01625,1625,PROD_0446,5,Assume before build onto safe against.,2024-12-15,0,True
REV_02526,2526,PROD_0320,2,Program skill buy power. Would police place town.,2025-03-03,23,True
REV_02228,2228,PROD_0163,3,Conference still scene. Chance yard evening difficult have price leg.,2025-11-05,49,True
REV_00488,488,PROD_0363,3,Believe only green to difficult large later cover.,2025-02-12,13,True
REV_03290,3290,PROD_0489,5,Woman trade part risk future young.,2025-01-20,32,False
REV_12693,12693,PROD_0322,3,Dog entire reveal.,2025-07-28,23,False
REV_00380,380,PROD_0211,3,Remain avoid course produce hospital yes. Me water describe big possible.,2024-12-06,25,False
REV_11276,11276,PROD_0137,5,People win hot picture head despite.,2025-01-29,47,False
REV_02969,2969,PROD_0393,5,Eight fish fact gas.,2025-09-20,2,True
REV_05041,5041,PROD_0353,5,Trade opportunity wait maintain. Us save on ten Republican just. It human know standard range natural blood.,2025-01-02,36,False
REV_14594,14594,PROD_0306,5,Pull concern somebody or such these can. Special science theory magazine. Director produce news thought.,2024-11-22,48,True
REV_07306,7306,PROD_0324,4,Ever above poor pass.,2025-02-26,30,False
REV_00358,358,PROD_0395,5,Finally guess mission me source any evidence nor.,2025-01-02,5,False
REV_10158,10158,PROD_0376,3,Cause clearly yard leave remain make. Hot pull work budget fall place.,2025-07-27,34,False
REV_08300,8300,PROD_0330,4,Possible community official they.,2025-10-06,35,True
REV_10876,10876,PROD_0175,5,Some red himself Congress notice I receive. Arm nor far author ten major main.,2025-07-21,39,False
REV_00048,48,PROD_0377,4,Left also million event improve provide property common. Sing land box remember.,2025-08-11,6,False
REV_06313,6313,PROD_0166,5,Get ball prevent himself.,2025-05-15,7,False
REV_11657,11657,PROD_0060,5,Red somebody offer win. Notice people nor parent certainly skill red man. Life million center deep thus push half. Visit already both just.,2025-11-09,50,True
REV_13568,13568,PROD_0049,5,Lose land reduce.,2025-10-02,27,False
REV_00709,709,PROD_0225,2,Coach apply its occur skin. More phone black everybody positive. Will simple my never challenge Mrs enjoy.,2025-06-21,42,False
REV_06299,6299,PROD_0426,3,Return raise century trial.,2025-03-03,5,True
REV_03955,3955,PROD_0381,1,Health write experience strong only. Charge side maintain while into.,2025-01-05,23,False
REV_00837,837,PROD_0481,5,Month anyone discuss someone gas those list. Sign field listen morning film all laugh.,2025-10-13,25,False
REV_11545,11545,PROD_0122,4,Sign around act part.,2025-01-08,18,False
REV_02343,2343,PROD_0170,5,Cultural pick impact ahead some.,2025-08-23,49,False
REV_05730,5730,PROD_0144,3,True particular feeling exist. Accept break some yes threat community inside meet.,2024-12-24,27,False
REV_12131,12131,PROD_0321,3,Recent also relate well born majority amount. From about reflect debate writer section degree factor.,2025-02-01,22,True
REV_12437,12437,PROD_0282,2,Admit degree operation study bit voice field.,2024-12-26,17,False
REV_07542,7542,PROD_0060,5,Mrs radio only small approach.,2024-11-23,14,True
REV_07404,7404,PROD_0060,5,Law despite activity group forget special live.,2024-12-09,11,False
REV_06339,6339,PROD_0324,4,Left also million sound executive morning population include.,2025-02-15,32,False
REV_04961,4961,PROD_0054,4,Analysis detail catch position.,2025-10-15,33,False
REV_12361,12361,PROD_0324,2,Customer start attack. Different voice air case media bring.,2025-09-22,10,True
REV_13620,13620,PROD_0366,4,Finish only question send race seven imagine.,2025-07-15,21,True
REV_14571,14571,PROD_0153,4,Week surface Congress later nothing human company.,2025-08-31,12,True
REV_10369,10369,PROD_0166,4,Ahead yourself example ground evidence imagine general.,2025-10-28,40,True
REV_12588,12588,PROD_0213,2,School almost class range movement blue discover.,2025-01-16,22,False
REV_04392,4392,PROD_0182,2,Their society present central serve.,2025-09-23,28,True
REV_08133,8133,PROD_0410,2,Letter bar usually question determine. Argue leader argue hospital exist. Sing force nor market final after threat on.,2025-05-17,18,False
REV_13437,13437,PROD_0218,2,Detail enter live she.,2025-01-02,29,True
REV_04901,4901,PROD_0118,4,Here matter physical lead mission. Audience effect budget activity central general left.,2025-10-29,11,True
REV_08608,8608,PROD_0132,5,Fire time total card yet section best lead. Election or their. Role create public room include firm.,2025-01-05,7,False
REV_06082,6082,PROD_0478,5,Sea indicate close.,2025-10-13,39,False
REV_07014,7014,PROD_0366,4,Peace skill fast amount analysis.,2025-10-05,22,False
REV_04059,4059,PROD_0031,4,Mouth act chance amount may difficult us.,2024-12-21,17,True
REV_06770,6770,PROD_0495,2,Degree actually her old nation from myself course. Shoulder including evening kitchen particular concern.,2025-02-05,45,False
REV_04922,4922,PROD_0076,5,Season property threat research chance able account. Some agent option.,2025-05-23,31,False
REV_10991,10991,PROD_0234,1,Option try no majority including.,2025-07-21,19,False
REV_11493,11493,PROD_0092,3,Card around political. Part medical yeah money blue.,2025-08-13,12,False
REV_08684,8684,PROD_0234,2,Build argue maybe treat time site. Hard doctor us name feeling record weight.,2025-10-31,26,True
REV_04316,4316,PROD_0388,5,None service may keep whose. Conference free fight.,2025-03-23,26,False
REV_04744,4744,PROD_0301,4,Staff finish time though general one.,2025-02-12,36,True
REV_13930,13930,PROD_0294,3,Reflect put debate manager sometimes son difficult. Boy among know me effect really collection. She loss serve factor value still measure.,2025-09-18,15,False
REV_03839,3839,PROD_0489,3,Law expect store interview condition.,2024-11-22,7,True
REV_01255,1255,PROD_0440,4,Food able increase if. She history cell machine act.,2025-05-06,20,False
REV_04756,4756,PROD_0388,3,Face thank partner oil our let.,2025-06-29,37,True
REV_01476,1476,PROD_0058,3,Sport central even only meet.,2024-12-03,8,False
REV_14383,14383,PROD_0071,3,Artist former although seem do concern company. Article mother road speak environmental but.,2025-06-05,16,True
REV_12315,12315,PROD_0426,2,Traditional personal item pressure western.,2025-06-11,49,True
REV_13925,13925,PROD_0027,5,Every put likely suddenly idea.,2025-05-07,41,False
REV_04867,4867,PROD_0231,3,Pattern course note imagine across.,2025-02-24,19,False
REV_11157,11157,PROD_0380,3,Theory half ever current professional take college commercial.,2025-04-20,31,False
REV_14343,14343,PROD_0329,5,Step forget whether mission true cold.,2025-04-28,6,False
REV_11095,11095,PROD_0454,3,Upon feel professor article record learn give.,2025-09-19,17,False
REV_03939,3939,PROD_0235,5,Pass tax world during usually fly front.,2024-12-28,24,False
REV_10664,10664,PROD_0438,5,Kitchen local scientist suddenly everyone fine lead.,2025-01-02,30,True
REV_00305,305,PROD_0225,2,Current adult budget join huge final third.,2025-06-09,33,False
REV_02324,2324,PROD_0440,1,Speak rather create do unit employee authority. Others front situation moment. High especially response music.,2025-02-17,5,True
REV_08994,8994,PROD_0426,3,Not firm health ten state large. Ahead some use race.,2025-01-17,31,True
REV_10916,10916,PROD_0168,1,Case learn cause show color.,2025-01-28,31,True
REV_14413,14413,PROD_0072,4,Respond sure add season. Us feeling half edge common.,2025-10-07,41,True
REV_06487,6487,PROD_0310,4,Go sign future religious listen doctor full. Reduce season town economy get beyond money.,2025-08-17,22,True
REV_14473,14473,PROD_0001,3,Region same drop future.,2025-04-05,6,False
REV_13218,13218,PROD_0208,4,From shake list foot name nation. Evidence hundred likely white garden its market serve.,2025-10-26,41,False
REV_11793,11793,PROD_0192,3,Population decade answer foreign issue well state.,2025-08-14,34,False
REV_06260,6260,PROD_0173,5,Perform she home commercial of beautiful. Bag occur walk range key girl common.,2025-08-06,35,True
REV_01740,1740,PROD_0182,5,Best threat foreign need. Value first care lot six total put.,2025-08-18,11,False
REV_13157,13157,PROD_0173,4,Address song property cup beautiful act.,2025-11-08,33,True
REV_12670,12670,PROD_0295,4,Team sit place color.,2024-12-29,33,True
REV_06581,6581,PROD_0312,3,Nature main grow improve story. Decision magazine common piece strong pay store. Plant shake evening magazine involve.,2025-04-27,19,True
